time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
2484,1,1,17309.45,9.4,546,53.22114,6.58989,0.4,121,
2485,1,1,17318.76,9.36,546,53.221218,6.589848,0.3,120,
2486,1,1,17327.94,9.32,547,53.221297,6.589806,0.1,125,
2487,1,1,17336.99,9.26,547,53.221374,6.589764,0.0,129,
2488,1,1,17346.09,9.22,547,53.221449,6.589724,-0.1,135,
2489,1,1,17355.01,9.15,547,53.221524,6.589685,-0.3,141,
2490,1,1,17363.75,9.09,548,53.221597,6.589648,-0.4,145,
2491,1,1,17372.34,9.03,548,53.221668,6.589612,-0.5,147,
2492,1,1,17372.34,8.95,548,53.221738,6.589578,-0.5,146,
2493,1,1,17372.34,8.88,548,53.221806,6.589545,-0.5,147,
2494,1,1,17380.32,8.73,548,53.221874,6.589514,-0.6,147,
2495,1,1,17388.27,8.59,549,53.221941,6.589483,-0.6,147,
2496,1,1,17396.13,7.73,549,53.222007,6.589453,-0.6,147,
2497,1,1,17396.13,7.71,549,53.222074,6.589423,-0.6,146,
2498,1,1,17396.13,7.63,549,53.222139,6.589397,-0.7,146,
2499,1,1,17403.69,7.5,549,53.222204,6.589376,-0.7,144,
2500,1,1,17410.84,7.26,549,53.222267,6.589366,-0.8,144,
2501,1,1,17417.26,6.94,550,53.22232,6.589385,-0.8,144,
2502,1,1,17425.39,6.67,550,53.222357,6.589444,-0.9,145,
2503,1,1,17452.71,6.61,550,53.222385,6.589535,-0.9,145,
2504,1,1,17462.33,6.75,550,53.22241,6.58964,-1.0,146,
2505,1,1,17469.71,6.91,551,53.222438,6.589747,-1.0,145,
2506,1,1,17477.15,7.15,551,53.22247,6.589853,-1.0,146,
2507,1,1,17484.84,7.42,551,53.222503,6.589957,-1.0,146,
2508,1,1,17492.81,7.61,551,53.222535,6.59006,-1.0,146,
2509,1,1,17500.73,7.65,552,53.222566,6.590161,-0.9,146,
2510,1,1,17508.52,7.56,552,53.222598,6.590262,-0.8,146,
2511,1,1,17516.0,7.47,552,53.222629,6.590362,-0.8,146,
2512,1,1,17523.39,7.4,552,53.22266,6.590461,-0.7,146,
2513,1,1,17530.77,7.38,553,53.222691,6.590559,-0.6,146,
2514,1,1,17538.15,7.35,553,53.222722,6.590658,-0.5,148,
2515,1,1,17545.52,7.36,553,53.222754,6.590756,-0.4,147,
2516,1,1,17552.94,7.38,553,53.222786,6.590853,-0.3,147,
2517,1,1,17560.39,7.39,554,53.222817,6.590951,-0.2,147,
2518,1,1,17567.83,7.37,554,53.222849,6.591048,-0.1,147,
2519,1,1,17575.18,7.37,554,53.222881,6.591144,0.1,148,
2520,1,1,17582.55,7.37,554,53.222913,6.591241,0.2,149,
2521,1,1,17589.96,7.37,555,53.222945,6.591337,0.4,149,
2522,1,1,17597.35,7.36,555,53.222976,6.591433,0.6,150,
2523,1,1,17604.67,7.35,555,53.223008,6.591529,0.7,149,
2524,1,1,17611.91,7.34,555,53.223039,6.591625,0.9,150,
2525,1,1,17619.15,7.33,556,53.223071,6.59172,1.0,148,
2526,1,1,17626.41,7.32,556,53.223102,6.591814,1.0,149,
2527,1,1,17633.63,7.3,556,53.223135,6.591906,1.1,148,
2528,1,1,17640.77,7.28,556,53.223168,6.591997,1.1,149,
2529,1,1,17647.82,7.25,556,53.223203,6.592084,1.1,148,
2530,1,1,17654.83,7.22,557,53.22324,6.592168,1.1,148,
2531,1,1,17661.85,7.18,557,53.223278,6.592249,1.1,148,
2532,1,1,17668.7,7.14,557,53.223318,6.592325,1.2,148,
2533,1,1,17675.4,7.1,557,53.223361,6.592397,1.1,148,
2534,1,1,17682.19,7.06,558,53.223406,6.592463,1.0,148,
2535,1,1,17689.06,7.02,558,53.223455,6.592524,1.0,147,
2536,1,1,17695.75,6.97,558,53.223506,6.59258,0.9,148,
2537,1,1,17702.37,6.92,558,53.223559,6.592631,0.8,147,
2538,1,1,17709.13,6.9,558,53.223614,6.592677,0.7,148,
2539,1,1,17716.21,6.88,559,53.223671,6.592719,0.6,148,
2540,1,1,17723.16,6.86,559,53.223729,6.592758,0.5,147,
2541,1,1,17729.93,6.85,559,53.223787,6.592793,0.5,147,
2542,1,1,17736.81,6.85,559,53.223846,6.592826,0.4,147,
2543,1,1,17743.75,6.86,559,53.223906,6.592857,0.3,148,
2544,1,1,17750.63,6.87,560,53.223966,6.592887,0.2,148,
2545,1,1,17757.58,6.89,560,53.224027,6.592916,0.1,147,
2546,1,1,17764.66,6.91,560,53.224088,6.592947,0.0,147,
2547,1,1,17771.75,6.95,560,53.22415,6.592977,-0.1,147,
2548,1,1,17778.86,6.96,561,53.224212,6.593006,-0.2,147,
2549,1,1,17785.96,6.98,561,53.224274,6.593035,-0.2,146,
2550,1,1,17793.06,7.0,561,53.224336,6.593062,-0.2,145,
2551,1,1,17800.18,7.02,561,53.224398,6.593088,-0.2,145,
2552,1,1,17807.27,7.03,561,53.22446,6.593107,-0.2,144,
2553,1,1,17814.41,7.04,562,53.22452,6.593103,-0.1,143,
2554,1,1,17821.54,7.04,562,53.224577,6.593063,0.0,142,
2555,1,1,17821.54,7.04,562,53.224632,6.59301,0.1,142,
2556,1,1,17832.21,7.03,562,53.224686,6.592958,0.2,140,
2557,1,1,17841.38,7.01,563,53.22474,6.592914,0.3,139,
2558,1,1,17848.1,6.97,563,53.224794,6.592876,0.4,139,
2559,1,1,17854.53,6.92,563,53.224846,6.592842,0.5,139,
2560,1,1,17860.77,6.87,563,53.224896,6.592808,0.6,138,
2561,1,1,17866.79,6.81,563,53.224945,6.592772,0.7,138,
2562,1,1,17872.7,6.76,564,53.224996,6.592731,0.7,138,
2563,1,1,17879.15,6.72,564,53.225049,6.592684,0.8,138,
2564,1,1,17886.01,6.68,564,53.225104,6.592633,0.8,136,
2565,1,1,17893.13,6.65,564,53.22516,6.59258,0.9,135,
2566,1,1,17900.44,6.61,564,53.225217,6.592528,1.0,135,
2567,1,1,17907.78,6.59,565,53.225274,6.592477,1.0,135,
2568,1,1,17914.94,6.62,565,53.22533,6.592426,1.0,136,
2569,1,1,17921.87,6.67,565,53.225385,6.592378,1.1,136,
2570,1,1,17928.6,6.73,565,53.225439,6.59233,1.1,135,
2571,1,1,17935.4,6.78,565,53.225491,6.592283,1.2,135,
2572,1,1,17942.07,6.8,566,53.225543,6.592238,1.2,133,
2573,1,1,17948.6,6.78,566,53.225592,6.592194,1.3,134,
2574,1,1,17954.87,6.74,566,53.225641,6.592152,1.3,134,
2575,1,1,17960.92,6.66,566,53.225688,6.59211,1.4,136,
2576,1,1,17966.86,6.56,566,53.225735,6.592069,1.5,136,
2577,1,1,17972.66,6.45,567,53.225781,6.592029,1.5,137,
2578,1,1,17978.44,6.35,567,53.225827,6.591988,1.6,137,
2579,1,1,17984.29,6.26,567,53.225874,6.591946,1.6,137,
2580,1,1,17990.24,6.18,567,53.225921,6.591904,1.6,137,
2581,1,1,17996.23,6.11,567,53.225968,6.591862,1.6,137,
2582,1,1,18002.21,6.05,567,53.226016,6.591819,1.6,138,
2583,1,1,18008.21,6.0,568,53.226063,6.591776,1.6,137,
2584,1,1,18014.24,5.97,568,53.226111,6.591732,1.6,135,
2585,1,1,18020.21,5.95,568,53.226158,6.591689,1.6,134,
2586,1,1,18026.11,5.94,568,53.226205,6.591645,1.5,133,
2587,1,1,18032.0,5.95,568,53.226252,6.591602,1.4,132,
2588,1,1,18037.92,5.95,569,53.226298,6.591558,1.3,131,
2589,1,1,18043.85,5.95,569,53.226343,6.591515,1.2,130,
2590,1,1,18049.76,5.95,569,53.226387,6.591472,1.1,130,
2591,1,1,18055.64,5.93,569,53.226431,6.591426,1.0,130,
2592,1,1,18061.47,5.91,569,53.226473,6.591373,0.9,131,
2593,1,1,18067.71,5.89,569,53.226515,6.591311,0.8,131,
2594,1,1,18074.38,5.9,570,53.226559,6.591244,0.6,131,
2595,1,1,18081.66,5.95,570,53.226608,6.591176,0.5,131,
2596,1,1,18081.66,6.07,570,53.226665,6.591111,0.3,131,
2597,1,1,18081.66,6.26,570,53.226728,6.59105,0.2,130,
2598,1,1,18090.26,6.48,570,53.226794,6.590992,0.1,130,
2599,1,1,18098.69,8.03,570,53.226862,6.590937,0.1,131,
2600,1,1,18106.96,8.03,571,53.226929,6.590885,0.0,132,
2601,1,1,18106.96,7.92,571,53.226992,6.590834,0.0,132,
2602,1,1,18106.96,7.77,571,53.227052,6.590782,0.0,132,
2603,1,1,18114.72,7.62,571,53.22711,6.590726,0.1,132,
2604,1,1,18122.38,7.5,571,53.227166,6.590664,0.1,132,
2605,1,1,18129.92,7.37,572,53.22722,6.590603,0.2,133,
2606,1,1,18134.43,7.23,572,53.227273,6.590548,0.2,133,
2607,1,1,18141.47,7.03,572,53.227325,6.590508,0.3,132,
2608,1,1,18147.3,6.38,572,53.227371,6.590484,0.4,131,
2609,1,1,18151.36,5.46,572,53.227406,6.590477,0.4,131,
2610,1,1,18168.28,4.07,572,53.227426,6.590487,0.4,130,
2611,1,1,18185.95,3.05,573,53.227437,6.590503,0.4,129,
2612,1,1,18189.72,2.23,573,53.227446,6.590515,0.4,129,
2613,1,1,18190.88,1.71,573,53.227453,6.590523,0.4,128,
2614,1,1,18191.8,1.32,573,53.227458,6.590527,0.3,127,
2615,1,1,18192.46,0.85,573,53.227459,6.590528,0.3,128,
2616,1,1,18192.58,0.53,573,53.227459,6.590528,0.3,126,
2617,1,1,18192.58,0.0,573,53.227459,6.590529,0.3,121,
2618,1,1,18192.58,0.0,573,53.227463,6.590532,0.3,120,
2619,1,1,18192.77,1.07,573,53.227471,6.590534,0.3,119,
2620,1,1,18193.82,1.53,573,53.227488,6.59053,0.4,120,
2621,1,1,18195.83,2.27,573,53.227515,6.590516,0.4,120,
2622,1,1,18198.88,2.99,573,53.227545,6.590482,0.4,118,
2623,1,1,18202.86,3.62,573,53.227572,6.590424,0.5,118,
2624,1,1,18207.94,4.31,574,53.227599,6.590351,0.6,119,
2625,1,1,18213.71,4.89,574,53.227631,6.590279,0.7,121,
2626,1,1,18219.68,5.3,574,53.227671,6.590219,0.7,125,
2627,1,1,18225.61,5.65,574,53.227717,6.59017,0.8,126,
2628,1,1,18231.73,5.89,574,53.227766,6.590125,0.9,129,
2629,1,1,18238.44,6.1,574,53.227817,6.590082,0.9,131,
2630,1,1,18245.18,6.22,575,53.227869,6.590039,1.0,131,
2631,1,1,18245.18,6.29,575,53.22792,6.589996,1.0,131,
2632,1,1,18255.21,6.32,575,53.227972,6.589953,1.1,130,
2633,1,1,18263.78,6.31,575,53.228024,6.589909,1.1,129,
2634,1,1,18270.14,6.33,576,53.228075,6.589866,1.2,128,
2635,1,1,18276.53,6.34,576,53.228127,6.589822,1.3,127,
2636,1,1,18282.92,6.36,576,53.228178,6.589778,1.3,126,
2637,1,1,18289.35,6.37,576,53.228229,6.589734,1.4,125,
2638,1,1,18295.75,6.37,576,53.22828,6.589689,1.4,124,
2639,1,1,18302.15,6.38,576,53.228331,6.589644,1.4,123,
2640,1,1,18308.56,6.37,577,53.228382,6.589599,1.4,123,
2641,1,1,18314.96,6.39,577,53.228434,6.589553,1.4,122,
2642,1,1,18321.45,6.41,577,53.228485,6.589506,1.3,121,
2643,1,1,18328.02,6.43,577,53.228538,6.589459,1.2,120,
2644,1,1,18334.66,6.46,577,53.22859,6.589412,1.2,120,
2645,1,1,18341.36,6.48,578,53.228643,6.589363,1.1,119,
2646,1,1,18348.11,6.51,578,53.228697,6.589314,1.0,119,
2647,1,1,18354.88,6.53,578,53.22875,6.589264,0.9,120,
2648,1,1,18361.69,6.55,578,53.228803,6.589213,0.8,120,
2649,1,1,18368.49,6.59,579,53.228857,6.589162,0.7,121,
2650,1,1,18375.25,6.63,579,53.228909,6.589109,0.6,121,
2651,1,1,18381.93,6.66,579,53.228961,6.589054,0.5,120,
2652,1,1,18388.63,6.68,579,53.229012,6.589,0.4,121,
2653,1,1,18395.22,6.7,579,53.229063,6.588944,0.2,120,
2654,1,1,18401.95,6.72,580,53.229114,6.588889,0.1,120,
2655,1,1,18409.08,6.74,580,53.229165,6.588833,0.0,120,
2656,1,1,18416.14,6.75,580,53.229217,6.588779,0.0,121,
2657,1,1,18423.12,6.75,580,53.229268,6.588725,0.0,121,
2658,1,1,18430.14,6.74,580,53.22932,6.588671,0.0,121,
2659,1,1,18430.14,6.74,581,53.229372,6.588618,0.0,120,
2660,1,1,18430.14,6.73,581,53.229424,6.588564,0.0,120,
2661,1,1,18437.39,6.74,581,53.229476,6.588511,0.0,120,
2662,1,1,18444.54,6.75,581,53.229529,6.588458,0.0,120,
2663,1,1,18451.59,6.76,581,53.229581,6.588405,0.0,121,
2664,1,1,18451.59,6.75,581,53.229633,6.588352,0.0,121,
2665,1,1,18451.59,6.75,581,53.229685,6.588298,0.0,121,
2666,1,1,18458.73,6.75,581,53.229737,6.588244,-0.1,121,
2667,1,1,18465.77,6.76,582,53.229789,6.588189,-0.2,122,
2668,1,1,18472.79,6.76,582,53.229841,6.588134,-0.2,122,
2669,1,1,18476.9,6.77,582,53.229892,6.588079,-0.3,121,
2670,1,1,18483.96,6.77,582,53.229944,6.588024,-0.4,122,
2671,1,1,18491.07,6.77,582,53.229996,6.587969,-0.4,122,
2672,1,1,18498.16,6.77,583,53.230047,6.587915,-0.5,121,
2673,1,1,18505.2,6.76,583,53.230099,6.587861,-0.6,122,
2674,1,1,18511.04,6.76,583,53.23015,6.587807,-0.6,121,
2675,1,1,18518.11,6.76,583,53.230202,6.587754,-0.7,122,
2676,1,1,18525.13,6.75,584,53.230253,6.587701,-0.8,122,
2677,1,1,18532.11,6.75,584,53.230303,6.587648,-0.8,121,
2678,1,1,18539.04,6.74,584,53.230352,6.587594,-0.9,121,
2679,1,1,18544.86,6.72,584,53.230402,6.587541,-1.0,121,
2680,1,1,18551.24,6.69,584,53.230445,6.587485,-1.0,120,
2681,1,1,18557.0,6.63,585,53.230462,6.587414,-1.0,119,
2682,1,1,18562.66,6.56,585,53.230455,6.587333,-1.0,118,
2683,1,1,18568.64,6.47,585,53.23043,6.587249,-1.0,117,
2684,1,1,18575.15,6.4,585,53.230398,6.587169,-1.0,118,
2685,1,1,18596.21,6.34,585,53.230361,6.587091,-1.0,118,
2686,1,1,18605.57,6.3,586,53.230323,6.587015,-1.0,118,
2687,1,1,18612.25,6.27,586,53.230287,6.586938,-1.0,118,
2688,1,1,18618.92,6.26,586,53.230251,6.58686,-1.0,119,
2689,1,1,18625.57,6.25,586,53.230216,6.586781,-1.0,120,
2690,1,1,18632.26,6.27,587,53.230181,6.586702,-1.0,121,
2691,1,1,18638.9,6.31,587,53.230146,6.586621,-1.0,122,
2692,1,1,18645.51,6.36,587,53.230112,6.58654,-1.0,122,
2693,1,1,18652.09,6.42,587,53.230079,6.586457,-1.0,122,
2694,1,1,18658.66,6.46,587,53.230046,6.586374,-1.0,122,
2695,1,1,18665.25,6.49,588,53.230015,6.58629,-1.0,122,
2696,1,1,18671.86,6.51,588,53.229984,6.586206,-1.0,121,
2697,1,1,18678.51,6.53,588,53.229954,6.58612,-1.0,121,
2698,1,1,18685.2,6.55,588,53.229925,6.586034,-0.9,120,
2699,1,1,18691.87,6.56,588,53.229897,6.585947,-0.9,120,
2700,1,1,18698.49,6.56,589,53.22987,6.58586,-0.8,119,
2701,1,1,18705.06,6.57,589,53.229844,6.585772,-0.8,119,
2702,1,1,18711.63,6.57,589,53.229819,6.585683,-0.8,119,
2703,1,1,18718.21,6.57,589,53.229792,6.585595,-0.8,119,
2704,1,1,18724.73,6.57,589,53.229765,6.585506,-0.7,119,
2705,1,1,18731.19,6.56,590,53.229736,6.585418,-0.7,119,
2706,1,1,18737.62,6.54,590,53.229706,6.58533,-0.6,118,
2707,1,1,18743.94,6.51,590,53.229685,6.585245,-0.6,118,
2708,1,1,18750.3,6.48,590,53.229683,6.585166,-0.6,118,
2709,1,1,18756.34,6.44,590,53.229706,6.585094,-0.6,117,
2710,1,1,18762.27,6.39,591,53.229745,6.58503,-0.7,117,
2711,1,1,18768.4,6.32,591,53.229787,6.584974,-0.7,116,
2712,1,1,18768.4,6.26,591,53.22983,6.584922,-0.6,116,
2713,1,1,18768.4,6.2,591,53.229874,6.58487,-0.6,115,
2714,1,1,18774.83,6.14,591,53.229918,6.584816,-0.5,115,
2715,1,1,18774.83,6.1,591,53.229963,6.58476,-0.4,115,
2716,1,1,18791.98,6.08,591,53.230008,6.584704,-0.3,115,
2717,1,1,18800.38,6.07,592,53.230054,6.584647,-0.2,115,
2718,1,1,18806.7,6.07,592,53.2301,6.584592,-0.1,115,
2719,1,1,18813.03,6.09,592,53.230146,6.584536,0.0,115,
2720,1,1,18819.36,6.12,592,53.230192,6.584481,0.1,115,
2721,1,1,18825.71,6.16,592,53.230239,6.584426,0.2,116,
2722,1,1,18832.14,6.21,593,53.230285,6.58437,0.3,116,
2723,1,1,18838.61,6.26,593,53.230332,6.584313,0.3,117,
2724,1,1,18845.06,6.29,593,53.230378,6.584256,0.4,117,
2725,1,1,18851.47,6.31,593,53.230424,6.584198,0.4,116,
2726,1,1,18857.86,6.33,593,53.230469,6.584139,0.5,116,
2727,1,1,18864.22,6.34,594,53.230513,6.584078,0.5,116,
2728,1,1,18870.59,6.34,594,53.230555,6.584016,0.5,115,
2729,1,1,18876.9,6.34,594,53.230598,6.583955,0.5,115,
2730,1,1,18883.17,6.35,594,53.230643,6.583896,0.6,115,
2731,1,1,18889.49,6.35,594,53.23069,6.583841,0.6,116,
2732,1,1,18895.87,6.35,594,53.230739,6.583787,0.6,117,
2733,1,1,18902.32,6.35,595,53.230787,6.583731,0.6,117,
2734,1,1,18908.83,6.36,595,53.230834,6.583673,0.6,118,
2735,1,1,18915.56,6.36,595,53.23088,6.583615,0.7,118,
2736,1,1,18922.26,6.37,595,53.230926,6.583556,0.8,117,
2737,1,1,18928.95,6.38,595,53.230972,6.583498,0.8,117,
2738,1,1,18935.57,6.38,596,53.231017,6.583442,0.9,117,
2739,1,1,18935.57,6.38,596,53.231062,6.583387,1.0,118,
2740,1,1,18935.57,6.38,596,53.231108,6.583334,1.0,117,
2741,1,1,18941.9,6.37,596,53.231154,6.583281,1.0,117,
2742,1,1,18948.6,6.36,596,53.2312,6.583227,1.0,117,
2743,1,1,18955.32,6.35,596,53.231247,6.583171,1.0,117,
2744,1,1,18955.32,6.34,596,53.231295,6.583113,1.0,117,
2745,1,1,18955.32,6.33,596,53.23134,6.583053,1.0,118,
2746,1,1,18961.3,6.31,597,53.23138,6.582991,1.0,118,
2747,1,1,18966.84,6.27,597,53.231409,6.582928,1.0,118,
2748,1,1,18971.64,6.18,597,53.231425,6.582864,1.0,118,
2749,1,1,18977.59,6.06,597,53.231425,6.5828,1.0,117,
2750,1,1,18982.88,5.93,597,53.231407,6.582736,1.0,116,
2751,1,1,18988.25,5.02,597,53.231378,6.582671,1.0,115,
2752,1,1,18993.69,5.1,598,53.23135,6.582604,1.0,115,
2753,1,1,19001.43,5.17,598,53.231328,6.582535,1.0,115,
2754,1,1,19018.44,5.21,598,53.231307,6.582465,1.0,115,
2755,1,1,19026.4,5.29,598,53.231281,6.582396,1.0,115,
2756,1,1,19031.83,5.39,598,53.231265,6.582321,1.0,114,
2757,1,1,19037.39,5.45,599,53.231273,6.582239,1.0,114,
2758,1,1,19042.9,5.44,599,53.231298,6.58217,1.0,113,
2759,1,1,19048.39,5.42,599,53.231334,6.582114,1.0,113,
2760,1,1,19053.89,5.42,599,53.231374,6.582065,1.0,114,
2761,1,1,19059.42,5.44,599,53.231414,6.582018,1.0,114,
2762,1,1,19065.13,5.46,599,53.231453,6.58197,1.0,115,
2763,1,1,19070.87,5.48,600,53.231492,6.581922,1.0,115,
2764,1,1,19076.68,5.51,600,53.231531,6.581872,1.0,116,
2765,1,1,19082.56,5.56,600,53.231573,6.58182,1.0,115,
2766,1,1,19082.56,5.63,600,53.231616,6.581765,1.0,115,
2767,1,1,19082.56,5.69,600,53.231658,6.581706,1.0,114,
2768,1,1,19088.48,5.68,600,53.231695,6.581645,0.8,115,
2769,1,1,19094.21,5.61,600,53.231723,6.581579,0.6,115,
2770,1,1,19099.81,5.48,600,53.231739,6.58151,0.4,113,
2771,1,1,19099.81,5.39,601,53.231738,6.581436,0.3,112,
2772,1,1,19099.81,5.49,601,53.231719,6.581358,0.1,113,
2773,1,1,19106.09,5.58,601,53.231688,6.581276,0.0,112,
2774,1,1,19112.37,5.65,601,53.231657,6.581192,-0.1,113,
2775,1,1,19118.51,5.69,601,53.231632,6.581108,-0.3,112,
2776,1,1,19118.51,5.7,601,53.231625,6.581032,-0.4,111,
2777,1,1,19118.51,5.66,601,53.231639,6.58097,-0.6,110,
2778,1,1,19123.57,5.6,601,53.231669,6.580919,-0.8,109,
2779,1,1,19128.45,5.55,601,53.231706,6.580876,-0.9,109,
2780,1,1,19133.15,5.47,602,53.23174,6.580836,-1.0,107,
2781,1,1,19141.66,5.38,602,53.231772,6.580798,-1.0,107,
2782,1,1,19145.99,4.41,602,53.231801,6.580763,-1.1,106,
2783,1,1,19150.06,4.17,602,53.231828,6.580728,-1.1,105,
2784,1,1,19154.06,3.99,602,53.231855,6.580694,-1.1,105,
2785,1,1,19158.13,3.89,602,53.231882,6.580659,-1.1,104,
2786,1,1,19162.64,3.76,602,53.231911,6.580624,-1.1,104,
2787,1,1,19166.72,3.73,603,53.231941,6.580606,-1.1,104,
2788,1,1,19170.76,3.7,603,53.231972,6.580621,-1.1,105,
2789,1,1,19180.49,3.93,603,53.232002,6.580661,-1.0,105,
2790,1,1,19190.94,4.07,603,53.232031,6.580714,-1.0,106,
2791,1,1,19196.28,4.13,603,53.232058,6.580771,-1.0,107,
2792,1,1,19200.71,4.34,604,53.232085,6.580831,-1.0,108,
2793,1,1,19205.57,4.69,604,53.232112,6.580897,-1.0,110,
2794,1,1,19211.19,5.22,604,53.23214,6.580971,-1.0,111,
2795,1,1,19217.42,5.54,604,53.23217,6.581049,-1.0,112,
2796,1,1,19223.87,5.75,604,53.2322,6.581128,-1.0,112,
2797,1,1,19230.13,5.89,604,53.232231,6.581206,-1.0,111,
2798,1,1,19236.27,5.83,605,53.232261,6.581278,-1.1,112,
2799,1,1,19242.14,5.63,605,53.232291,6.581343,-1.2,113,
2800,1,1,19247.6,5.41,605,53.232321,6.5814,-1.2,114,
2801,1,1,19252.78,5.25,605,53.232353,6.581452,-1.3,114,
2802,1,1,19257.86,5.11,605,53.232387,6.581499,-1.5,115,
2803,1,1,19262.79,4.86,605,53.232422,6.581536,-1.6,114,
2804,1,1,19267.29,4.64,605,53.232453,6.581557,-1.7,113,
2805,1,1,19271.1,4.41,606,53.23248,6.581558,-1.8,114,
2806,1,1,19274.34,4.21,606,53.232503,6.581542,-1.8,114,
2807,1,1,19277.34,4.04,606,53.232523,6.581515,-1.8,114,
2808,1,1,19280.35,3.26,606,53.232544,6.581483,-1.7,114,
2809,1,1,19283.51,3.18,606,53.232567,6.58145,-1.7,113,
2810,1,1,19286.94,3.13,606,53.232592,6.581423,-1.6,111,
2811,1,1,19290.29,3.08,606,53.232617,6.581401,-1.5,112,
2812,1,1,19290.29,2.92,606,53.232637,6.581386,-1.5,111,
2813,1,1,19294.35,2.48,606,53.232649,6.581379,-1.5,110,
2814,1,1,19297.26,1.96,606,53.232656,6.581377,-1.5,109,
2815,1,1,19298.41,1.2,606,53.232658,6.581377,-1.5,108,
2816,1,1,19299.31,0.69,606,53.23266,6.581377,-1.5,108,
2817,1,1,19299.31,0.0,606,53.232662,6.581378,-1.5,108,
2818,1,1,19299.31,0.0,606,53.232663,6.581378,-1.5,109,
2819,1,1,19299.31,0.0,606,53.232664,6.581378,-1.5,109,
2820,1,1,19299.31,0.0,606,53.232665,6.581378,-1.5,109,
2821,1,1,19299.31,0.0,606,53.232666,6.581379,-1.5,110,
2822,1,1,19299.31,0.0,606,53.232666,6.581379,-1.5,110,
2823,1,1,19299.31,0.0,607,53.232666,6.581379,-1.5,111,
2824,1,1,19299.31,0.0,607,53.232667,6.581378,-1.5,109,
2825,1,1,19299.31,0.0,607,53.232667,6.581378,-1.5,109,
2826,1,1,19299.31,0.0,607,53.232667,6.581378,-1.5,109,
2827,1,1,19299.31,0.0,607,53.232667,6.581378,-1.5,108,
2828,1,1,19299.31,0.0,607,53.232667,6.581378,-1.5,108,
2829,1,1,19299.31,0.0,607,53.232668,6.581378,-1.5,108,
2830,1,1,19299.31,0.0,607,53.232669,6.581378,-1.5,107,
2831,1,1,19299.31,0.0,607,53.232669,6.581378,-1.5,,
